img_id,rx1,ry1,rx2,ry2,scale,x_6,y_6,vis_6,x_7,y_7,vis_7,x_8,y_8,vis_8,x_9,y_9,vis_9,x_0,y_0,vis_0,x_1,y_1,vis_1,x_2,y_2,vis_2,x_3,y_3,vis_3,x_4,y_4,vis_4,x_5,y_5,vis_5,x_10,y_10,vis_10,x_11,y_11,vis_11,x_12,y_12,vis_12,x_13,y_13,vis_13,x_14,y_14,vis_14,x_15,y_15,vis_15,cat_name,act_name,act_id
7379,570,212,680,355,4.329921939250175,476.0,465.0,1.0,545.0,347.0,1.0,568.4764,328.3656,0.0,681.5236,238.6344,0.0,379.0,634.0,1.0,375.0,530.0,1.0,431.0,460.0,1.0,520.0,470.0,1.0,723.0,551.0,1.0,898.0,592.0,1.0,348.0,181.0,1.0,384.0,226.0,1.0,462.0,290.0,1.0,628.0,404.0,1.0,644.0,489.0,1.0,706.0,514.0,1.0,sports,"tai chi, qi gong, general",435
10407,660,109,801,289,5.4876093155398715,704.0,652.0,1.0,712.0,332.0,1.0,717.8994,289.588,0.0,743.1006,108.412,0.0,,,,601.0,888.0,1.0,653.0,648.0,1.0,755.0,656.0,1.0,830.0,917.0,1.0,,,,729.0,709.0,1.0,749.0,529.0,1.0,671.0,352.0,1.0,752.0,311.0,1.0,793.0,485.0,0.0,859.0,642.0,1.0,sports,"softball, general",736
8208,368,126,401,170,1.32,357.0,247.0,0.0,374.0,181.0,1.0,377.8295,168.9644,0.0,391.1705,127.0356,0.0,377.0,361.0,1.0,390.0,309.0,1.0,347.0,247.0,1.0,366.0,246.0,0.0,339.0,320.0,1.0,316.0,369.0,1.0,406.0,219.0,1.0,363.0,225.0,1.0,357.0,179.0,1.0,390.0,183.0,1.0,406.0,204.0,1.0,419.0,218.0,0.0,dancing,aerobic,479
11075,778,176,871,288,3.4938757848555526,1030.0,297.0,0.0,904.0,225.0,1.0,882.5068,226.8925,0.0,766.4932,237.1075,0.0,1011.0,537.0,0.0,979.0,429.0,0.0,1060.0,290.0,0.0,1000.0,303.0,1.0,891.0,378.0,1.0,955.0,500.0,1.0,797.0,344.0,0.0,872.0,337.0,0.0,932.0,204.0,1.0,876.0,245.0,1.0,853.0,335.0,1.0,775.0,346.0,1.0,bicycling,bicycling,780
5237,281,137,308,176,1.1384199576606164,277.0,268.0,1.0,287.0,192.0,1.0,290.578,175.0639,0.0,298.422,137.9361,0.0,300.0,384.0,1.0,293.0,312.0,1.0,266.0,266.0,1.0,287.0,270.0,1.0,270.0,323.0,1.0,260.0,377.0,1.0,223.0,262.0,1.0,242.0,224.0,1.0,262.0,188.0,1.0,312.0,195.0,1.0,327.0,226.0,1.0,346.0,254.0,1.0,walking,walking,558
2086,1438,260,1483,314,1.687013929995837,1393.0,348.0,1.0,1451.0,307.0,0.0,1448.4363,312.3974,0.0,1472.5637,261.6026,0.0,1420.0,518.0,1.0,1429.0,443.0,1.0,1407.0,345.0,1.0,1378.0,350.0,1.0,1413.0,409.0,0.0,1388.0,466.0,0.0,1496.0,395.0,1.0,1483.0,359.0,1.0,1473.0,317.0,1.0,1429.0,297.0,0.0,1398.0,326.0,0.0,1429.0,372.0,0.0,bicycling,bicycling,840
705,414,176,481,247,2.3429212534782295,452.0,381.0,0.0,445.0,267.0,0.0,445.7428,250.5091,0.0,449.2572,172.4909,0.0,379.0,484.0,1.0,447.0,488.0,1.0,426.0,386.0,1.0,477.0,375.0,0.0,495.0,456.0,1.0,458.0,554.0,1.0,453.0,359.0,1.0,384.0,339.0,1.0,428.0,266.0,1.0,461.0,267.0,0.0,466.0,323.0,0.0,500.0,333.0,1.0,running,running,61
2313,881,26,938,104,2.3185788750870646,854.0,254.0,1.0,873.0,110.0,1.0,885.1571,95.0117,0.0,933.8429,34.9883,0.0,785.0,526.0,0.0,809.0,381.0,1.0,829.0,253.0,1.0,879.0,254.0,1.0,867.0,371.0,1.0,869.0,547.0,0.0,848.0,235.0,1.0,813.0,175.0,1.0,844.0,79.0,1.0,901.0,140.0,1.0,889.0,222.0,1.0,893.0,276.0,1.0,sports,jai alai,152
11172,690,269,730,315,1.4630160627963045,746.0,392.0,0.0,720.0,313.0,1.0,720.4833,314.015,0.0,699.5167,269.985,0.0,747.0,459.0,0.0,752.0,420.0,0.0,759.0,388.0,0.0,733.0,395.0,1.0,754.0,486.0,1.0,789.0,562.0,1.0,803.0,291.0,1.0,799.0,332.0,1.0,752.0,312.0,1.0,687.0,314.0,1.0,655.0,286.0,1.0,638.0,256.0,1.0,sports,rock climbing,787
5090,628,231,657,280,1.3665255211667287,683.0,359.0,1.0,666.0,276.0,0.0,659.6629,270.4719,0.0,625.3371,240.5281,0.0,697.0,501.0,1.0,659.0,426.0,0.0,686.0,363.0,1.0,679.0,355.0,1.0,655.0,421.0,1.0,648.0,506.0,1.0,675.0,363.0,0.0,673.0,314.0,0.0,666.0,272.0,0.0,666.0,280.0,1.0,659.0,325.0,1.0,651.0,374.0,1.0,walking,walking,944
6081,462,231,546,323,2.9899030084603075,676.0,401.0,0.0,552.0,311.0,0.0,544.6639,305.8036,0.0,463.3361,248.1964,0.0,630.0,548.0,0.0,622.0,451.0,0.0,676.0,401.0,0.0,676.0,401.0,1.0,556.0,466.0,1.0,641.0,530.0,1.0,466.0,384.0,1.0,517.0,346.0,1.0,561.0,292.0,0.0,543.0,329.0,1.0,534.0,443.0,1.0,478.0,495.0,1.0,bicycling,bicycling,238
727,427,38,520,185,4.174758436125377,475.0,207.0,0.0,471.0,133.0,1.0,465.4635,180.6136,0.0,481.5365,42.3864,0.0,389.0,348.0,1.0,437.0,288.0,1.0,421.0,208.0,1.0,529.0,206.0,0.0,515.0,304.0,1.0,511.0,443.0,1.0,379.0,344.0,1.0,329.0,227.0,1.0,385.0,130.0,1.0,556.0,136.0,1.0,597.0,262.0,1.0,516.0,372.0,1.0,sports,juggling,65
1919,337,40,375,90,1.5072305729383277,333.0,178.0,0.0,343.0,91.0,1.0,344.7658,87.4685,0.0,367.2342,42.5315,0.0,279.0,305.0,1.0,332.0,253.0,1.0,332.0,178.0,1.0,334.0,178.0,0.0,373.0,236.0,1.0,386.0,309.0,1.0,329.0,117.0,0.0,350.0,121.0,0.0,366.0,99.0,1.0,319.0,83.0,1.0,306.0,121.0,1.0,317.0,119.0,0.0,sports,"tennis, hitting balls, non-game play, moderate effort",130
4006,967,360,1012,426,1.9171478816199858,858.0,498.0,1.0,970.0,422.0,1.0,971.6706,419.5155,0.0,1007.3294,366.4845,0.0,900.0,711.0,1.0,890.0,605.0,1.0,872.0,509.0,1.0,844.0,487.0,1.0,806.0,569.0,1.0,675.0,575.0,1.0,994.0,354.0,0.0,1004.0,394.0,0.0,996.0,440.0,1.0,944.0,404.0,1.0,884.0,412.0,1.0,822.0,438.0,1.0,sports,bowling,294
4796,651,58,703,135,2.2299345281868703,668.0,282.0,1.0,688.0,161.0,1.0,683.2481,133.1366,0.0,670.7519,59.8634,0.0,650.0,550.0,1.0,693.0,444.0,1.0,694.0,286.0,1.0,641.0,277.0,1.0,661.0,418.0,1.0,659.0,527.0,0.0,753.0,295.0,1.0,747.0,216.0,1.0,738.0,153.0,1.0,638.0,169.0,1.0,577.0,215.0,1.0,558.0,201.0,1.0,dancing,aerobic,357
6001,354,346,393,397,1.5408672882503538,363.0,469.0,0.0,371.0,402.0,1.0,371.402,397.0953,0.0,375.598,345.9047,0.0,347.0,538.0,1.0,323.0,474.0,1.0,350.0,466.0,1.0,375.0,472.0,0.0,382.0,529.0,0.0,392.0,596.0,0.0,324.0,418.0,0.0,337.0,407.0,1.0,350.0,400.0,1.0,392.0,403.0,1.0,409.0,418.0,1.0,430.0,426.0,1.0,bicycling,bicycling,840
4942,713,64,764,153,2.461843211904446,729.0,353.0,1.0,734.0,188.0,1.0,736.1812,149.4651,0.0,740.8188,67.5349,0.0,687.0,599.0,1.0,694.0,476.0,1.0,702.0,352.0,1.0,756.0,354.0,1.0,760.0,480.0,1.0,732.0,598.0,1.0,585.0,274.0,1.0,652.0,266.0,1.0,679.0,182.0,1.0,788.0,193.0,1.0,806.0,274.0,1.0,885.0,267.0,1.0,sports,"rope skipping, general",378
6504,1104,243,1214,415,4.899998367346667,841.0,349.0,0.0,1104.0,344.0,0.0,1080.211,350.4879,0.0,1237.789,307.5121,0.0,888.0,748.0,1.0,1017.0,539.0,1.0,816.0,346.0,1.0,865.0,351.0,0.0,1004.0,534.0,0.0,968.0,722.0,1.0,1118.0,717.0,1.0,1076.0,562.0,1.0,1074.0,338.0,1.0,1133.0,349.0,0.0,1164.0,485.0,1.0,1233.0,562.0,1.0,walking,backpacking,309
2227,309,41,405,170,3.8592268655781297,372.0,559.0,1.0,343.0,225.0,1.0,349.5157,169.3835,0.0,364.4843,41.6165,0.0,,,,,,,316.0,556.0,1.0,428.0,561.0,1.0,,,,,,,272.0,400.0,1.0,190.0,413.0,1.0,253.0,227.0,1.0,432.0,222.0,1.0,470.0,379.0,1.0,542.0,381.0,1.0,walking,backpacking,940
2059,838,349,908,439,2.736421020237931,896.0,574.0,1.0,885.0,432.0,1.0,886.7337,437.4901,0.0,859.2663,350.5099,0.0,842.0,799.0,1.0,871.0,703.0,1.0,928.0,576.0,1.0,863.0,571.0,1.0,835.0,665.0,1.0,825.0,787.0,1.0,966.0,262.0,1.0,943.0,353.0,1.0,928.0,428.0,1.0,842.0,435.0,1.0,777.0,396.0,1.0,739.0,341.0,1.0,sports,rock climbing,135
6083,789,109,873,243,3.795643818906089,854.0,328.0,0.0,848.0,195.0,0.0,873.0,223.0,0.0,788.0,128.0,0.0,778.0,525.0,0.0,784.0,387.0,0.0,817.0,314.0,0.0,891.0,342.0,0.0,877.0,509.0,0.0,882.0,679.0,0.0,702.0,361.0,0.0,728.0,275.0,0.0,781.0,198.0,0.0,914.0,192.0,0.0,961.0,301.0,0.0,944.0,382.0,0.0,bicycling,bicycling,238
3694,565,487,633,600,3.1651805635697943,568.0,758.0,1.0,567.0,569.0,0.0,557.744,576.3759,0.0,640.256,510.6241,0.0,529.0,944.0,1.0,565.0,893.0,1.0,549.0,759.0,1.0,587.0,756.0,1.0,594.0,889.0,1.0,493.0,879.0,1.0,515.0,564.0,1.0,489.0,648.0,1.0,503.0,547.0,1.0,630.0,590.0,0.0,621.0,648.0,1.0,614.0,706.0,1.0,walking,backpacking,940
8380,791,328,852,400,2.2647913811210074,824.0,387.0,1.0,815.0,345.0,0.0,809.2819,328.2856,0.0,833.7181,399.7144,0.0,859.0,564.0,1.0,848.0,476.0,1.0,841.0,386.0,1.0,806.0,387.0,1.0,787.0,493.0,1.0,808.0,556.0,1.0,878.0,440.0,1.0,872.0,375.0,1.0,848.0,346.0,0.0,782.0,343.0,0.0,774.0,373.0,1.0,787.0,421.0,0.0,sports,skateboarding,493
7624,537,63,592,145,2.3696885871354487,485.0,247.0,1.0,544.0,147.0,1.0,547.5038,139.6506,0.0,581.4962,68.3494,0.0,522.0,476.0,1.0,509.0,349.0,1.0,463.0,251.0,1.0,506.0,243.0,1.0,573.0,322.0,1.0,621.0,420.0,1.0,567.0,256.0,1.0,501.0,221.0,1.0,509.0,144.0,1.0,578.0,149.0,1.0,605.0,197.0,1.0,660.0,235.0,1.0,bicycling,bicycling,454
5904,296,48,321,87,1.1117985429024448,316.0,163.0,0.0,315.0,100.0,0.0,312.134,85.6701,0.0,304.866,49.3299,0.0,317.0,265.0,0.0,321.0,213.0,0.0,323.0,163.0,0.0,309.0,162.0,1.0,296.0,211.0,1.0,300.0,276.0,1.0,299.0,167.0,0.0,311.0,141.0,0.0,312.0,100.0,0.0,317.0,100.0,1.0,309.0,141.0,1.0,292.0,166.0,1.0,sports,horseback riding,109
8595,505,441,531,480,1.1249319979447647,535.0,550.0,1.0,522.0,488.0,1.0,520.6987,479.0536,0.0,515.3013,441.9464,0.0,595.0,631.0,1.0,579.0,581.0,1.0,549.0,548.0,1.0,521.0,551.0,1.0,487.0,596.0,1.0,502.0,646.0,1.0,542.0,511.0,0.0,559.0,520.0,1.0,547.0,483.0,1.0,496.0,492.0,1.0,499.0,521.0,1.0,514.0,534.0,0.0,sports,"tennis, doubles",536
8371,625,165,682,243,2.3185788750870646,562.0,351.0,0.0,611.0,239.0,0.0,623.6703,228.5656,0.0,683.3297,179.4344,0.0,615.0,522.0,1.0,626.0,424.0,1.0,557.0,349.0,1.0,567.0,352.0,0.0,628.0,418.0,0.0,647.0,521.0,1.0,591.0,330.0,1.0,577.0,277.0,1.0,605.0,237.0,1.0,617.0,240.0,0.0,628.0,280.0,1.0,684.0,307.0,1.0,sports,skateboarding,493
205,585,69,666,182,3.3367768879564004,711.0,359.0,1.0,667.0,207.0,1.0,650.735,175.058,0.0,600.265,75.942,0.0,671.0,559.0,1.0,659.0,486.0,1.0,695.0,355.0,1.0,726.0,363.0,1.0,710.0,498.0,1.0,732.0,631.0,1.0,651.0,385.0,1.0,651.0,327.0,1.0,627.0,228.0,1.0,706.0,186.0,1.0,778.0,285.0,1.0,732.0,383.0,1.0,sports,racquetball,55
9188,552,0,644,108,3.404956387385895,494.0,285.0,1.0,553.0,124.0,1.0,567.3124,101.7363,0.0,628.6876,6.2637,0.0,334.0,514.0,1.0,441.0,452.0,1.0,462.0,290.0,1.0,526.0,280.0,1.0,592.0,413.0,1.0,580.0,578.0,1.0,638.0,220.0,1.0,537.0,226.0,1.0,516.0,117.0,1.0,590.0,131.0,1.0,503.0,212.0,0.0,549.0,319.0,0.0,walking,walking,946
597,498,333,575,404,2.513706426773023,582.0,521.0,1.0,524.0,420.0,1.0,526.6182,409.213,0.0,546.3818,327.787,0.0,720.0,549.0,1.0,661.0,468.0,1.0,611.0,504.0,1.0,553.0,538.0,1.0,483.0,643.0,1.0,495.0,769.0,1.0,613.0,460.0,1.0,611.0,456.0,1.0,566.0,404.0,1.0,481.0,436.0,1.0,458.0,497.0,1.0,383.0,509.0,1.0,sports,rock climbing,32
10683,322,52,357,98,1.387233217595369,331.0,152.0,1.0,336.0,93.0,1.0,335.087,97.6955,0.0,343.913,52.3045,0.0,322.0,247.0,1.0,324.0,199.0,1.0,318.0,152.0,1.0,343.0,152.0,1.0,353.0,201.0,1.0,360.0,248.0,1.0,320.0,140.0,1.0,300.0,127.0,1.0,317.0,95.0,1.0,354.0,91.0,1.0,373.0,124.0,1.0,382.0,151.0,1.0,sports,rollerblading,752
2022,538,130,586,175,1.5790832783612139,570.0,272.0,1.0,565.0,195.0,1.0,563.8531,178.7527,0.0,560.1469,126.2473,0.0,611.0,418.0,1.0,602.0,337.0,1.0,588.0,273.0,1.0,552.0,271.0,1.0,550.0,306.0,1.0,552.0,361.0,1.0,621.0,259.0,1.0,619.0,235.0,1.0,607.0,196.0,1.0,522.0,193.0,1.0,520.0,247.0,1.0,531.0,267.0,0.0,bicycling,bicycling,840
10779,606,49,672,150,2.8956574383030875,657.0,320.0,1.0,663.0,166.0,1.0,655.3832,144.8951,0.0,622.6168,54.1049,0.0,666.0,579.0,1.0,634.0,472.0,1.0,629.0,322.0,1.0,684.0,318.0,1.0,676.0,472.0,1.0,694.0,598.0,1.0,562.0,269.0,1.0,621.0,259.0,0.0,614.0,162.0,1.0,712.0,170.0,1.0,756.0,251.0,1.0,798.0,275.0,1.0,sports,"rope skipping, general",378
8592,1037,455,1063,495,1.14497860242015,1102.0,573.0,0.0,1060.0,503.0,0.0,1056.4183,492.9712,0.0,1043.5817,457.0288,0.0,1157.0,666.0,1.0,1110.0,619.0,1.0,1112.0,568.0,0.0,1091.0,577.0,1.0,1056.0,624.0,1.0,1084.0,673.0,1.0,1004.0,504.0,1.0,1030.0,519.0,1.0,1056.0,502.0,0.0,1064.0,504.0,1.0,1050.0,535.0,1.0,1017.0,526.0,1.0,sports,"tennis, doubles",536
8897,623,171,687,244,2.3299785406737117,660.0,399.0,1.0,666.0,269.0,1.0,661.8372,245.7263,0.0,648.1628,169.2737,0.0,624.0,583.0,1.0,622.0,492.0,1.0,636.0,399.0,1.0,683.0,399.0,1.0,693.0,485.0,1.0,691.0,582.0,1.0,573.0,394.0,1.0,603.0,335.0,1.0,617.0,274.0,1.0,715.0,263.0,1.0,735.0,318.0,1.0,754.0,382.0,1.0,sports,"cricket, batting, bowling, fielding",585
6488,358,2,501,170,5.294869970074808,473.0,572.0,0.0,458.0,216.0,1.0,448.3978,172.2006,0.0,410.6022,-0.20065,0.0,,,,121.0,425.0,1.0,328.0,559.0,0.0,617.0,584.0,1.0,439.0,363.0,1.0,381.0,708.0,1.0,129.0,313.0,0.0,222.0,384.0,0.0,336.0,237.0,1.0,580.0,195.0,1.0,435.0,319.0,1.0,249.0,359.0,1.0,walking,backpacking,309
7993,1239,168,1437,333,6.18571774331807,1040.0,544.0,0.0,1300.0,332.0,0.0,1294.4339,343.9379,0.0,1381.5661,157.0621,0.0,502.0,690.0,1.0,722.0,552.0,1.0,984.0,528.0,0.0,1095.0,559.0,1.0,1132.0,311.0,1.0,902.0,345.0,1.0,1260.0,39.0,1.0,1253.0,156.0,1.0,1308.0,311.0,0.0,1291.0,352.0,1.0,1143.0,335.0,0.0,1012.0,211.0,1.0,sports,rock climbing,471
11326,982,465,1042,545,2.4,1047.0,635.0,0.0,1033.0,541.0,1.0,1032.1548,539.5512,0.0,991.8452,470.4488,0.0,957.0,662.0,0.0,1010.0,585.0,0.0,1060.0,622.0,0.0,1034.0,648.0,1.0,949.0,667.0,1.0,885.0,742.0,1.0,988.0,494.0,0.0,1041.0,487.0,0.0,1051.0,494.0,1.0,1014.0,588.0,1.0,988.0,655.0,1.0,940.0,643.0,1.0,sports,"moto-cross, off-road motor sports, all-terrain vehicle, general",46
3686,354,106,389,150,1.3493465084995773,266.0,205.0,1.0,356.0,152.0,0.0,359.2991,146.8917,0.0,383.7009,109.1083,0.0,307.0,347.0,1.0,326.0,265.0,1.0,277.0,206.0,1.0,255.0,204.0,1.0,268.0,276.0,1.0,213.0,339.0,1.0,380.0,153.0,0.0,358.0,165.0,0.0,374.0,170.0,1.0,337.0,134.0,0.0,345.0,157.0,0.0,380.0,151.0,0.0,sports,hockey,268
81,234,234,284,287,1.7487092382668994,199.0,282.0,0.0,241.0,251.0,0.0,233.0,246.0,0.0,284.0,274.0,0.0,183.0,414.0,0.0,162.0,331.0,0.0,158.0,266.0,0.0,222.0,287.0,0.0,236.0,322.0,0.0,261.0,409.0,0.0,205.0,398.0,0.0,207.0,329.0,0.0,212.0,274.0,0.0,269.0,228.0,0.0,244.0,215.0,0.0,208.0,215.0,0.0,sports,hacky sack,17
9212,606,16,669,80,2.155328281260189,713.0,175.0,0.0,673.0,70.0,0.0,668.0342,66.9226,0.0,606.9658,29.0774,0.0,664.0,283.0,1.0,634.0,212.0,1.0,702.0,179.0,0.0,723.0,170.0,1.0,651.0,223.0,1.0,740.0,269.0,1.0,580.0,48.0,1.0,584.0,60.0,1.0,648.0,63.0,0.0,698.0,77.0,1.0,718.0,142.0,1.0,687.0,159.0,1.0,sports,rollerblading,930
7032,817,318,885,411,2.7650041591288788,849.0,584.0,1.0,856.0,430.0,1.0,854.5076,410.4497,0.0,847.4924,318.5503,0.0,653.0,827.0,1.0,708.0,684.0,1.0,813.0,584.0,1.0,884.0,584.0,1.0,1001.0,680.0,1.0,1065.0,832.0,1.0,896.0,406.0,1.0,836.0,446.0,1.0,801.0,432.0,1.0,910.0,427.0,1.0,920.0,539.0,1.0,910.0,639.0,1.0,dancing,"ballet, modern, or jazz",853
1893,863,191,917,272,2.3363972265006647,918.0,381.0,1.0,902.0,274.0,1.0,900.5811,268.9748,0.0,879.4189,194.0252,0.0,889.0,535.0,1.0,858.0,455.0,1.0,897.0,381.0,1.0,938.0,381.0,1.0,917.0,452.0,1.0,953.0,537.0,1.0,810.0,408.0,1.0,828.0,347.0,1.0,858.0,283.0,1.0,946.0,264.0,1.0,998.0,309.0,1.0,991.0,370.0,1.0,sports,rollerblading,127
1975,917,175,994,279,3.105659350282964,987.0,516.0,1.0,961.0,313.0,1.0,958.8035,278.6555,0.0,952.1965,175.3445,0.0,981.0,843.0,1.0,967.0,692.0,1.0,958.0,520.0,1.0,1015.0,511.0,1.0,1019.0,674.0,1.0,1026.0,841.0,1.0,816.0,412.0,1.0,866.0,432.0,1.0,893.0,319.0,1.0,1028.0,306.0,1.0,1091.0,398.0,1.0,1150.0,401.0,1.0,sports,"rope skipping, general",378
9371,761,2,918,212,6.2928073226502015,865.0,583.0,1.0,899.0,237.0,1.0,883.1483,202.366,0.0,795.8517,11.634,0.0,,,,,,,801.0,572.0,1.0,929.0,594.0,1.0,,,,,,,632.0,419.0,1.0,774.0,373.0,1.0,803.0,233.0,1.0,994.0,241.0,1.0,1074.0,450.0,1.0,917.0,400.0,1.0,walking,backpacking,642
8039,310,222,412,337,3.6892145505513767,565.0,384.0,1.0,402.0,300.0,0.0,415.9956,306.9978,0.0,306.0044,252.0022,0.0,801.0,484.0,1.0,703.0,405.0,1.0,565.0,409.0,1.0,565.0,358.0,1.0,677.0,340.0,1.0,691.0,484.0,1.0,520.0,124.0,1.0,473.0,197.0,1.0,421.0,293.0,1.0,382.0,307.0,0.0,473.0,232.0,0.0,506.0,193.0,0.0,sports,rock climbing,471
5235,57,46,92,117,1.8997936730076768,90.0,249.0,1.0,66.0,125.0,1.0,68.4278,112.5755,0.0,80.5722,50.4245,0.0,106.0,468.0,1.0,92.0,353.0,1.0,72.0,252.0,1.0,107.0,245.0,1.0,119.0,325.0,1.0,119.0,407.0,1.0,61.0,119.0,1.0,54.0,190.0,1.0,32.0,130.0,1.0,100.0,120.0,1.0,126.0,186.0,1.0,99.0,223.0,1.0,walking,walking,558
1310,875,330,977,433,3.479006754808044,871.0,643.0,1.0,867.0,446.0,0.0,886.8642,424.284,0.0,965.1358,338.716,0.0,773.0,910.0,1.0,813.0,812.0,1.0,823.0,655.0,1.0,918.0,630.0,1.0,1003.0,755.0,1.0,910.0,830.0,1.0,933.0,535.0,1.0,840.0,583.0,1.0,830.0,463.0,1.0,903.0,428.0,0.0,983.0,470.0,1.0,983.0,575.0,1.0,running,running,166
5996,545,50,676,212,5.000127998361642,408.0,420.0,1.0,544.0,208.0,1.0,556.0303,194.0702,0.0,664.9697,67.9298,0.0,427.0,836.0,1.0,446.0,606.0,1.0,373.0,427.0,1.0,443.0,412.0,1.0,590.0,433.0,1.0,523.0,614.0,1.0,689.0,453.0,1.0,557.0,329.0,1.0,484.0,172.0,1.0,603.0,244.0,1.0,652.0,345.0,1.0,745.0,438.0,0.0,bicycling,bicycling,780
4793,570,29,621,96,2.0208513057620046,612.0,250.0,1.0,606.0,131.0,1.0,600.6032,95.792,0.0,590.3968,29.208,0.0,653.0,405.0,1.0,637.0,325.0,1.0,635.0,246.0,1.0,589.0,253.0,1.0,575.0,409.0,1.0,563.0,551.0,1.0,672.0,191.0,1.0,716.0,167.0,1.0,667.0,121.0,1.0,545.0,141.0,1.0,509.0,220.0,1.0,540.0,206.0,1.0,dancing,aerobic,357
5583,447,159,524,230,2.513706426773023,431.0,368.0,0.0,459.0,255.0,1.0,468.691,232.8752,0.0,502.309,156.1248,0.0,376.0,495.0,1.0,381.0,428.0,1.0,407.0,369.0,1.0,454.0,366.0,0.0,459.0,392.0,1.0,469.0,521.0,1.0,314.0,314.0,1.0,342.0,276.0,1.0,404.0,240.0,1.0,514.0,269.0,1.0,556.0,297.0,1.0,609.0,314.0,1.0,sports,skateboarding,929
7254,337,55,383,117,1.8528248702994032,370.0,255.0,0.0,365.0,132.0,0.0,363.3369,116.6996,0.0,356.6631,55.3004,0.0,416.0,402.0,1.0,353.0,362.0,0.0,353.0,252.0,0.0,386.0,258.0,1.0,364.0,346.0,1.0,365.0,415.0,1.0,330.0,206.0,0.0,364.0,173.0,0.0,334.0,129.0,0.0,396.0,135.0,1.0,441.0,178.0,1.0,402.0,224.0,1.0,walking,walking,425
8826,468,147,513,200,1.668647356393795,500.0,328.0,1.0,489.0,226.0,1.0,489.7057,201.2994,0.0,491.2943,145.7006,0.0,508.0,501.0,1.0,514.0,432.0,1.0,525.0,326.0,1.0,474.0,330.0,1.0,494.0,433.0,1.0,520.0,498.0,0.0,555.0,303.0,1.0,573.0,265.0,1.0,536.0,225.0,1.0,441.0,226.0,1.0,413.0,276.0,1.0,442.0,296.0,0.0,dancing,Anishinaabe Jingle Dancing,580
6894,697,431,784,547,3.4800000000000004,692.0,277.0,1.0,716.0,461.0,1.0,702.3067,445.3506,0.0,778.6933,532.6494,0.0,760.0,119.0,1.0,668.0,203.0,1.0,717.0,267.0,1.0,666.0,286.0,1.0,577.0,201.0,1.0,651.0,106.0,1.0,802.0,614.0,1.0,771.0,546.0,1.0,754.0,457.0,1.0,678.0,464.0,1.0,655.0,546.0,1.0,655.0,627.0,1.0,sports,skateboarding,385
7638,787,146,842,220,2.2128208241970246,636.0,125.0,0.0,768.0,163.0,0.0,780.6205,168.4282,0.0,848.3795,197.5718,0.0,453.0,250.0,1.0,611.0,192.0,1.0,656.0,108.0,1.0,616.0,142.0,0.0,616.0,269.0,1.0,502.0,363.0,1.0,849.0,259.0,1.0,820.0,195.0,1.0,794.0,137.0,1.0,741.0,189.0,0.0,701.0,259.0,1.0,721.0,328.0,1.0,bicycling,bicycling,454
2257,411,58,438,97,1.1384199576606164,423.0,214.0,1.0,424.0,119.0,1.0,424.2714,96.4723,0.0,424.7286,58.5277,0.0,415.0,335.0,1.0,410.0,266.0,1.0,410.0,214.0,1.0,436.0,213.0,1.0,437.0,266.0,1.0,442.0,331.0,1.0,397.0,144.0,1.0,385.0,152.0,1.0,394.0,118.0,1.0,453.0,120.0,1.0,458.0,166.0,1.0,448.0,145.0,1.0,running,running,983
3681,300,107,323,149,1.1492467098060364,322.0,189.0,0.0,320.0,146.0,1.0,319.6789,145.3201,0.0,303.3211,110.6799,0.0,333.0,287.0,1.0,319.0,241.0,1.0,308.0,190.0,0.0,336.0,187.0,1.0,316.0,235.0,0.0,268.0,272.0,1.0,318.0,243.0,1.0,310.0,199.0,1.0,301.0,153.0,1.0,339.0,138.0,1.0,357.0,168.0,1.0,341.0,213.0,1.0,sports,hockey,268
6498,672,172,746,276,3.063362858036899,722.0,506.0,1.0,714.0,323.0,1.0,711.5753,274.9911,0.0,706.4247,173.0089,0.0,,,,645.0,692.0,1.0,683.0,506.0,1.0,761.0,506.0,1.0,803.0,699.0,1.0,,,,649.0,454.0,1.0,598.0,397.0,1.0,638.0,317.0,1.0,790.0,328.0,1.0,825.0,426.0,1.0,718.0,463.0,1.0,walking,backpacking,309
10375,320,208,401,321,3.3367768879564004,354.0,547.0,0.0,349.0,341.0,1.0,352.2328,319.495,0.0,368.7672,209.505,0.0,326.0,877.0,1.0,323.0,720.0,1.0,314.0,545.0,1.0,393.0,549.0,0.0,395.0,703.0,1.0,381.0,860.0,1.0,359.0,540.0,1.0,266.0,472.0,1.0,294.0,343.0,1.0,403.0,338.0,1.0,395.0,451.0,0.0,422.0,506.0,0.0,sports,"softball, general",736
8032,509,177,586,265,2.8063584945619477,531.0,437.0,0.0,562.0,269.0,0.0,561.0256,265.7743,0.0,533.9744,176.2257,0.0,367.0,537.0,1.0,445.0,435.0,1.0,540.0,445.0,0.0,522.0,429.0,1.0,447.0,506.0,1.0,347.0,646.0,1.0,512.0,222.0,0.0,560.0,272.0,0.0,599.0,256.0,0.0,524.0,281.0,1.0,499.0,335.0,1.0,518.0,270.0,0.0,sports,rock climbing,471
